failure_id,module,severity,coverage_drop,frequency,recurrence,fix_time,log_message,priority
FAIL_08616,interrupt_controller,error,8,7,2,4,Interrupt controller dropped pending interrupt during nested service,2
FAIL_08617,branch_predictor,error,9,7,1,5,Branch predictor produced incorrect target for speculative branch,2
FAIL_08618,dram_interface,error,2,5,3,1,DRAM interface read leveling mismatch flagged by checker,2
FAIL_08619,alu,error,9,7,3,4,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_08620,cache_controller,fatal,14,6,3,5,Cache refill handshake timed out while servicing L2 miss,1
FAIL_08621,pipeline_controller,warning,7,4,1,1,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_08622,cache_controller,error,1,5,2,3,Cache refill handshake timed out while servicing L2 miss,2
FAIL_08623,branch_predictor,warning,5,2,3,2,Branch predictor accuracy dropped below threshold in loop stress test,3
FAIL_08624,dram_interface,warning,2,1,1,2,DRAM interface calibration failed during initialization sequence,3
FAIL_08625,branch_predictor,error,6,7,4,4,Branch history table update diverged from golden model,2
FAIL_08626,alu,error,8,6,4,4,ALU opcode decode produced unexpected result on signed multiply path,2
FAIL_08627,uart,warning,3,3,2,2,UART framing error observed under back-to-back packet transmission,3
FAIL_08628,cache_controller,error,9,6,4,2,Cache refill handshake timed out while servicing L2 miss,2
FAIL_08629,pipeline_controller,warning,1,5,0,3,Pipeline controller commit ordering mismatch observed in regression,3
FAIL_08630,pipeline_controller,warning,4,5,1,1,Pipeline controller commit ordering mismatch observed in regression,3
FAIL_08631,pcie,error,10,7,3,3,PCIe TLP header mismatch detected by protocol monitor,2
FAIL_08632,interrupt_controller,warning,6,4,3,1,Interrupt controller dropped pending interrupt during nested service,3
FAIL_08633,pcie,error,10,5,5,3,PCIe TLP header mismatch detected by protocol monitor,2
FAIL_08634,memory_controller,error,10,2,5,4,Memory controller arbitration granted illegal transaction ordering,2
FAIL_08635,pipeline_controller,warning,9,7,1,1,Pipeline stall signal deasserted too early during hazard condition,3
FAIL_08636,alu,error,5,6,4,4,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_08637,interrupt_controller,error,2,4,2,1,Interrupt controller acknowledge sequence timed out in verification run,2
FAIL_08638,branch_predictor,warning,0,4,1,3,Branch predictor accuracy dropped below threshold in loop stress test,3
FAIL_08639,memory_controller,warning,2,3,3,4,Memory controller arbitration granted illegal transaction ordering,3
FAIL_08640,cache_controller,error,5,3,2,4,Cache dirty line writeback ordering failed scoreboard comparison,2
FAIL_08641,memory_controller,warning,3,6,3,1,Memory controller arbitration granted illegal transaction ordering,3
FAIL_08642,interrupt_controller,error,4,6,5,2,Interrupt controller acknowledge sequence timed out in verification run,2
FAIL_08643,interrupt_controller,fatal,11,9,4,3,Interrupt controller dropped pending interrupt during nested service,1
FAIL_08644,memory_controller,warning,2,4,0,3,Memory controller returned stale read data after refresh window,3
FAIL_08645,interrupt_controller,error,6,6,3,3,Interrupt controller dropped pending interrupt during nested service,2
FAIL_08646,pcie,fatal,13,10,4,4,PCIe link training failed to reach expected LTSSM state,1
FAIL_08647,dma,fatal,9,9,4,4,DMA descriptor fetch returned misaligned address in transfer path,1
FAIL_08648,pcie,error,5,7,2,1,PCIe completion timeout observed for posted transaction replay,2
FAIL_08649,uart,fatal,12,10,4,3,UART RX FIFO overflow triggered mismatch in serial regression,1
FAIL_08650,branch_predictor,error,8,3,3,4,Branch history table update diverged from golden model,2
FAIL_08651,memory_controller,error,7,2,4,4,Memory controller timing constraint violation observed in burst access,2
FAIL_08652,cache_controller,error,4,5,1,4,Cache controller reported coherence state violation during eviction sequence,2
FAIL_08653,memory_controller,warning,0,4,2,2,Memory controller timing constraint violation observed in burst access,3
FAIL_08654,interrupt_controller,warning,4,2,0,1,Interrupt priority encoder produced incorrect winner on simultaneous request,3
FAIL_08655,pipeline_controller,fatal,9,10,3,5,Pipeline controller failed to flush dependent instructions on exception,1
FAIL_08656,branch_predictor,error,12,5,3,3,Branch history table update diverged from golden model,2
FAIL_08657,branch_predictor,warning,4,6,0,2,Branch history table update diverged from golden model,3
FAIL_08658,pipeline_controller,fatal,10,9,2,4,Pipeline stall signal deasserted too early during hazard condition,1
FAIL_08659,dram_interface,warning,0,2,1,1,DRAM interface read leveling mismatch flagged by checker,3
FAIL_08660,dma,warning,4,5,1,2,DMA descriptor fetch returned misaligned address in transfer path,3
FAIL_08661,pipeline_controller,fatal,8,8,4,3,Pipeline stall signal deasserted too early during hazard condition,1
FAIL_08662,alu,fatal,13,8,4,4,ALU result mismatch against reference model at execute stage,1
FAIL_08663,memory_controller,warning,3,5,2,2,Memory controller returned stale read data after refresh window,3
FAIL_08664,pipeline_controller,fatal,12,6,4,5,Pipeline controller failed to flush dependent instructions on exception,1
FAIL_08665,uart,error,9,5,4,3,UART framing error observed under back-to-back packet transmission,2
FAIL_08666,pcie,error,9,3,3,4,PCIe TLP header mismatch detected by protocol monitor,2
FAIL_08667,dram_interface,fatal,11,8,4,4,DRAM interface command queue underflow hit during stress test,1
FAIL_08668,cache_controller,warning,7,3,0,1,Cache controller reported coherence state violation during eviction sequence,3
FAIL_08669,dram_interface,error,10,6,4,4,DRAM interface read leveling mismatch flagged by checker,2
FAIL_08670,pipeline_controller,fatal,15,8,4,4,Pipeline stall signal deasserted too early during hazard condition,1
FAIL_08671,branch_predictor,fatal,13,9,4,3,Branch predictor accuracy dropped below threshold in loop stress test,1
FAIL_08672,alu,error,3,5,3,2,ALU overflow mismatch detected during randomized arithmetic regression,2
FAIL_08673,pcie,warning,0,1,3,1,PCIe TLP header mismatch detected by protocol monitor,3
FAIL_08674,cache_controller,warning,2,4,1,1,Cache refill handshake timed out while servicing L2 miss,3
FAIL_08675,pcie,warning,1,4,1,2,PCIe link training failed to reach expected LTSSM state,3
FAIL_08676,dram_interface,error,8,10,2,4,DRAM interface command queue underflow hit during stress test,2
FAIL_08677,pcie,error,6,9,3,4,PCIe TLP header mismatch detected by protocol monitor,2
FAIL_08678,memory_controller,error,11,5,3,1,Memory controller arbitration granted illegal transaction ordering,2
FAIL_08679,dma,warning,4,3,0,3,DMA burst transfer count mismatched expected payload length,3
FAIL_08680,cache_controller,warning,6,3,0,3,Cache refill handshake timed out while servicing L2 miss,3
FAIL_08681,branch_predictor,error,9,4,3,1,Branch predictor produced incorrect target for speculative branch,2
FAIL_08682,branch_predictor,warning,6,8,1,2,Branch history table update diverged from golden model,3
FAIL_08683,branch_predictor,error,1,7,3,2,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_08684,branch_predictor,warning,1,1,2,2,Branch predictor produced incorrect target for speculative branch,3
FAIL_08685,interrupt_controller,warning,0,6,0,2,Interrupt priority encoder produced incorrect winner on simultaneous request,3
FAIL_08686,memory_controller,fatal,10,9,3,5,Memory controller timing constraint violation observed in burst access,1
FAIL_08687,pipeline_controller,error,8,8,1,2,Pipeline controller failed to flush dependent instructions on exception,2
FAIL_08688,pipeline_controller,fatal,9,9,5,4,Pipeline stall signal deasserted too early during hazard condition,1
FAIL_08689,interrupt_controller,error,4,9,4,2,Interrupt priority encoder produced incorrect winner on simultaneous request,2
FAIL_08690,uart,error,11,7,3,2,UART baud generator drift exceeded acceptable tolerance in simulation,2
FAIL_08691,branch_predictor,warning,1,4,0,2,Branch predictor produced incorrect target for speculative branch,3
FAIL_08692,memory_controller,warning,0,1,2,1,Memory controller arbitration granted illegal transaction ordering,3
FAIL_08693,uart,error,11,8,3,2,UART baud generator drift exceeded acceptable tolerance in simulation,2
FAIL_08694,branch_predictor,error,8,3,2,4,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_08695,dma,error,9,5,3,3,DMA descriptor fetch returned misaligned address in transfer path,2
FAIL_08696,branch_predictor,error,7,7,0,4,Branch predictor accuracy dropped below threshold in loop stress test,2
FAIL_08697,interrupt_controller,error,5,5,4,4,Interrupt priority encoder produced incorrect winner on simultaneous request,2
FAIL_08698,uart,warning,3,6,0,2,UART framing error observed under back-to-back packet transmission,3
FAIL_08699,interrupt_controller,fatal,8,10,5,5,Interrupt controller acknowledge sequence timed out in verification run,1
FAIL_08700,dma,warning,5,7,1,1,DMA descriptor fetch returned misaligned address in transfer path,3
FAIL_08701,uart,error,8,4,3,4,UART framing error observed under back-to-back packet transmission,2
FAIL_08702,interrupt_controller,error,4,6,2,4,Interrupt controller dropped pending interrupt during nested service,2
FAIL_08703,memory_controller,warning,6,5,1,1,Memory controller arbitration granted illegal transaction ordering,3
FAIL_08704,branch_predictor,fatal,9,9,5,4,Branch predictor accuracy dropped below threshold in loop stress test,1
FAIL_08705,branch_predictor,warning,4,4,2,1,Branch predictor accuracy dropped below threshold in loop stress test,3
FAIL_08706,interrupt_controller,warning,3,6,3,3,Interrupt priority encoder produced incorrect winner on simultaneous request,3
FAIL_08707,dma,fatal,10,7,5,4,DMA burst transfer count mismatched expected payload length,1
FAIL_08708,dma,error,8,8,3,3,DMA completion interrupt was not asserted after block copy,2
FAIL_08709,dram_interface,error,3,3,1,3,DRAM interface read leveling mismatch flagged by checker,2
FAIL_08710,memory_controller,error,11,3,3,3,Memory controller arbitration granted illegal transaction ordering,2
FAIL_08711,dram_interface,warning,1,2,0,2,DRAM interface command queue underflow hit during stress test,3
FAIL_08712,pcie,fatal,14,9,5,4,PCIe completion timeout observed for posted transaction replay,1
FAIL_08713,memory_controller,fatal,8,10,2,4,Memory controller returned stale read data after refresh window,1
FAIL_08714,cache_controller,warning,8,5,0,2,Cache refill handshake timed out while servicing L2 miss,3
FAIL_08715,alu,warning,5,1,0,1,ALU result mismatch against reference model at execute stage,3
FAIL_08716,dma,fatal,13,9,5,4,DMA completion interrupt was not asserted after block copy,1
FAIL_08717,dma,warning,0,4,0,3,DMA burst transfer count mismatched expected payload length,3
FAIL_08718,pipeline_controller,fatal,11,6,5,5,Pipeline stall signal deasserted too early during hazard condition,1
FAIL_08719,pipeline_controller,warning,4,5,2,1,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_08720,memory_controller,warning,3,4,1,2,Memory controller returned stale read data after refresh window,3
FAIL_08721,memory_controller,fatal,13,6,3,5,Memory controller arbitration granted illegal transaction ordering,1
FAIL_08722,uart,warning,3,7,2,1,UART framing error observed under back-to-back packet transmission,3
FAIL_08723,pcie,error,7,1,2,3,PCIe completion timeout observed for posted transaction replay,2
FAIL_08724,pcie,fatal,11,6,5,3,PCIe completion timeout observed for posted transaction replay,1
FAIL_08725,pcie,error,13,9,4,2,PCIe completion timeout observed for posted transaction replay,2
FAIL_08726,cache_controller,warning,2,3,2,5,Cache controller reported coherence state violation during eviction sequence,3
FAIL_08727,interrupt_controller,warning,3,4,4,1,Interrupt controller acknowledge sequence timed out in verification run,3
FAIL_08728,branch_predictor,warning,7,6,1,2,Branch history table update diverged from golden model,3
FAIL_08729,pipeline_controller,warning,6,4,0,3,Pipeline controller failed to flush dependent instructions on exception,3
FAIL_08730,dram_interface,warning,3,1,2,1,DRAM interface read leveling mismatch flagged by checker,3
FAIL_08731,alu,warning,3,7,3,3,ALU opcode decode produced unexpected result on signed multiply path,3
FAIL_08732,memory_controller,warning,8,6,2,2,Memory controller returned stale read data after refresh window,3
FAIL_08733,cache_controller,warning,2,5,0,3,Cache controller reported coherence state violation during eviction sequence,3
FAIL_08734,cache_controller,warning,1,5,2,1,Cache controller reported coherence state violation during eviction sequence,3
FAIL_08735,memory_controller,error,9,8,3,3,Memory controller returned stale read data after refresh window,2
FAIL_08736,pipeline_controller,error,14,8,1,2,Pipeline controller commit ordering mismatch observed in regression,2
FAIL_08737,interrupt_controller,warning,4,5,0,1,Interrupt priority encoder produced incorrect winner on simultaneous request,3
FAIL_08738,pcie,warning,3,7,0,3,PCIe link training failed to reach expected LTSSM state,3
FAIL_08739,dram_interface,error,8,7,5,3,DRAM interface command queue underflow hit during stress test,2
FAIL_08740,pcie,warning,1,6,1,1,PCIe completion timeout observed for posted transaction replay,3
FAIL_08741,dram_interface,warning,4,5,2,1,DRAM interface read leveling mismatch flagged by checker,3
