failure_id,module,severity,coverage_drop,frequency,recurrence,fix_time,log_message,priority
9362,branch_predictor,error,7,1,2,2,Pipeline hazard detected in branch_predictor,Medium
9363,interrupt_controller,warning,15,1,4,1,Cache coherency violation in interrupt_controller,Low
9364,dram_interface,fatal,4,9,3,2,Protocol violation detected in dram_interface,Low
9365,dram_interface,error,7,1,2,1,Assertion failure detected in dram_interface,Medium
9366,branch_predictor,fatal,15,8,3,3,DMA transfer error in branch_predictor,High
9367,memory_controller,fatal,15,9,3,5,Buffer overflow detected in memory_controller,High
9368,alu,fatal,5,7,5,2,Cache coherency violation in alu,Low
9369,dma,fatal,2,1,3,1,Branch misprediction detected in dma,Low
9370,uart,error,8,8,2,1,DMA transfer error in uart,Medium
9371,interrupt_controller,fatal,2,1,2,4,Assertion failure detected in interrupt_controller,Low
9372,pcie,warning,15,3,5,5,Cache coherency violation in pcie,Low
9373,dma,error,5,10,0,2,Cache coherency violation in dma,Medium
9374,alu,warning,10,3,3,5,Cache coherency violation in alu,Low
9375,memory_controller,warning,6,9,5,4,Cache coherency violation in memory_controller,Low
9376,cache_controller,warning,11,1,3,3,Invalid memory access violation in cache_controller,Low
9377,dma,warning,14,9,5,1,DMA transfer error in dma,Low
9378,branch_predictor,error,14,3,0,1,DMA transfer error in branch_predictor,Medium
9379,cache_controller,fatal,1,9,1,3,Buffer overflow detected in cache_controller,Low
9380,pcie,warning,13,3,2,1,Assertion failure detected in pcie,Low
9381,pcie,fatal,7,1,3,1,Invalid memory access violation in pcie,Low
9382,dma,fatal,12,8,1,2,Branch misprediction detected in dma,High
9383,cache_controller,warning,14,8,2,2,Assertion failure detected in cache_controller,Low
9384,memory_controller,warning,10,2,5,3,Branch misprediction detected in memory_controller,Low
9385,dram_interface,fatal,13,9,1,2,Pipeline hazard detected in dram_interface,High
9386,pcie,fatal,8,4,0,4,Buffer overflow detected in pcie,Low
9387,dma,error,14,7,0,2,Assertion failure detected in dma,Medium
9388,dma,error,11,2,0,3,Cache coherency violation in dma,Medium
9389,cache_controller,error,12,3,0,1,Assertion failure detected in cache_controller,Medium
9390,branch_predictor,fatal,4,10,1,5,DMA transfer error in branch_predictor,Low
9391,memory_controller,error,5,6,4,3,Assertion failure detected in memory_controller,Medium
9392,alu,fatal,14,4,5,5,Protocol violation detected in alu,High
9393,pcie,warning,7,1,3,4,Pipeline hazard detected in pcie,Low
9394,uart,warning,8,6,5,4,Assertion failure detected in uart,Low
9395,cache_controller,error,6,9,1,5,Pipeline hazard detected in cache_controller,Medium
9396,branch_predictor,error,5,2,0,4,Invalid memory access violation in branch_predictor,Medium
9397,branch_predictor,error,12,1,0,4,Invalid memory access violation in branch_predictor,Medium
9398,branch_predictor,fatal,0,5,0,4,Invalid memory access violation in branch_predictor,Low
9399,branch_predictor,error,3,6,2,3,Protocol violation detected in branch_predictor,Low
9400,branch_predictor,error,2,2,3,1,DMA transfer error in branch_predictor,Low
9401,interrupt_controller,warning,2,10,2,2,DMA transfer error in interrupt_controller,Low
9402,cache_controller,warning,10,1,4,1,Cache coherency violation in cache_controller,Low
9403,pipeline_controller,warning,5,3,4,5,Invalid memory access violation in pipeline_controller,Low
9404,pipeline_controller,error,3,3,3,1,Invalid memory access violation in pipeline_controller,Low
9405,pcie,fatal,13,10,5,1,Cache coherency violation in pcie,High
9406,dram_interface,error,3,3,0,2,Buffer overflow detected in dram_interface,Low
9407,dram_interface,error,6,7,3,5,Pipeline hazard detected in dram_interface,Medium
9408,interrupt_controller,warning,0,6,2,4,Buffer overflow detected in interrupt_controller,Low
9409,pcie,error,8,1,5,1,Protocol violation detected in pcie,Medium
9410,alu,error,10,10,2,3,Buffer overflow detected in alu,Medium
9411,interrupt_controller,fatal,11,5,2,1,Pipeline hazard detected in interrupt_controller,High
9412,pipeline_controller,error,0,4,0,4,Branch misprediction detected in pipeline_controller,Low
9413,uart,warning,13,6,4,1,Assertion failure detected in uart,Low
9414,dram_interface,warning,15,2,0,1,Branch misprediction detected in dram_interface,Low
9415,memory_controller,error,1,1,0,5,Protocol violation detected in memory_controller,Low
9416,dram_interface,error,1,10,3,1,Pipeline hazard detected in dram_interface,Low
9417,dram_interface,warning,6,4,2,3,Assertion failure detected in dram_interface,Low
9418,pipeline_controller,error,8,7,5,5,Assertion failure detected in pipeline_controller,Medium
9419,dram_interface,warning,5,6,2,4,Branch misprediction detected in dram_interface,Low
9420,alu,warning,7,10,5,2,Pipeline hazard detected in alu,Low
9421,pcie,warning,8,10,0,5,DMA transfer error in pcie,Low
9422,branch_predictor,fatal,14,10,2,5,Buffer overflow detected in branch_predictor,High
9423,memory_controller,error,15,9,4,3,Cache coherency violation in memory_controller,Medium
9424,branch_predictor,warning,3,2,4,1,Invalid memory access violation in branch_predictor,Low
9425,memory_controller,fatal,1,5,2,2,Assertion failure detected in memory_controller,Low
9426,branch_predictor,warning,4,3,0,1,DMA transfer error in branch_predictor,Low
9427,branch_predictor,error,15,9,4,4,Buffer overflow detected in branch_predictor,Medium
9428,pipeline_controller,fatal,1,6,4,3,Assertion failure detected in pipeline_controller,Low
9429,uart,fatal,6,10,4,3,Protocol violation detected in uart,Low
9430,uart,fatal,6,1,5,2,Branch misprediction detected in uart,Low
9431,interrupt_controller,error,15,3,1,5,Protocol violation detected in interrupt_controller,Medium
9432,memory_controller,warning,4,10,4,1,Buffer overflow detected in memory_controller,Low
9433,pipeline_controller,error,5,7,4,4,Assertion failure detected in pipeline_controller,Medium
9434,cache_controller,error,1,6,0,5,Buffer overflow detected in cache_controller,Low
9435,cache_controller,warning,15,3,1,5,Pipeline hazard detected in cache_controller,Low
9436,memory_controller,error,3,7,4,2,Branch misprediction detected in memory_controller,Low
9437,pcie,warning,4,10,4,4,DMA transfer error in pcie,Low
9438,dram_interface,error,6,9,2,3,Pipeline hazard detected in dram_interface,Medium
9439,pcie,warning,10,3,0,3,Invalid memory access violation in pcie,Low
9440,pipeline_controller,fatal,14,3,5,4,Protocol violation detected in pipeline_controller,High
9441,alu,error,9,6,4,1,Buffer overflow detected in alu,Medium
9442,pcie,error,13,2,3,5,Buffer overflow detected in pcie,Medium
9443,dma,fatal,13,8,3,1,Cache coherency violation in dma,High
9444,interrupt_controller,warning,6,10,4,5,Pipeline hazard detected in interrupt_controller,Low
9445,memory_controller,error,7,4,4,5,DMA transfer error in memory_controller,Medium
9446,interrupt_controller,warning,12,2,3,3,Invalid memory access violation in interrupt_controller,Low
9447,dram_interface,warning,3,2,2,1,Protocol violation detected in dram_interface,Low
9448,memory_controller,warning,1,9,1,2,DMA transfer error in memory_controller,Low
9449,dma,fatal,7,4,3,3,Invalid memory access violation in dma,Low
9450,alu,fatal,1,3,5,2,DMA transfer error in alu,Low
9451,branch_predictor,fatal,14,5,0,3,Buffer overflow detected in branch_predictor,High
9452,dma,warning,0,7,4,3,Buffer overflow detected in dma,Low
9453,alu,warning,7,3,5,5,Invalid memory access violation in alu,Low
9454,pcie,warning,2,5,1,1,Buffer overflow detected in pcie,Low
9455,pipeline_controller,fatal,6,10,1,1,Cache coherency violation in pipeline_controller,Low
9456,pipeline_controller,fatal,14,1,5,1,Cache coherency violation in pipeline_controller,High
9457,cache_controller,warning,7,6,2,2,Cache coherency violation in cache_controller,Low
9458,interrupt_controller,warning,5,3,5,5,Buffer overflow detected in interrupt_controller,Low
9459,branch_predictor,warning,1,7,5,4,Invalid memory access violation in branch_predictor,Low
9460,uart,fatal,4,6,0,2,Protocol violation detected in uart,Low
9461,dram_interface,warning,11,9,2,3,Protocol violation detected in dram_interface,Low
9462,branch_predictor,error,4,1,0,1,Protocol violation detected in branch_predictor,Low
9463,dma,warning,15,10,5,4,Invalid memory access violation in dma,Low
9464,pipeline_controller,error,8,1,1,4,Branch misprediction detected in pipeline_controller,Medium
9465,cache_controller,fatal,0,7,0,5,Pipeline hazard detected in cache_controller,Low
9466,branch_predictor,fatal,1,6,3,2,Assertion failure detected in branch_predictor,Low
9467,uart,warning,5,9,5,4,Branch misprediction detected in uart,Low
9468,alu,error,8,2,1,4,DMA transfer error in alu,Medium
9469,uart,warning,3,10,1,3,DMA transfer error in uart,Low
9470,uart,fatal,10,8,3,4,Pipeline hazard detected in uart,High
9471,dma,error,13,7,4,1,Buffer overflow detected in dma,Medium
9472,pcie,warning,2,4,2,3,Buffer overflow detected in pcie,Low
9473,memory_controller,error,9,4,3,5,Pipeline hazard detected in memory_controller,Medium
9474,cache_controller,fatal,12,6,1,4,Branch misprediction detected in cache_controller,High
9475,uart,error,10,2,0,5,Invalid memory access violation in uart,Medium
9476,dram_interface,error,13,8,5,4,Invalid memory access violation in dram_interface,Medium
9477,pipeline_controller,warning,9,1,1,3,Branch misprediction detected in pipeline_controller,Low
9478,cache_controller,warning,2,5,5,2,Invalid memory access violation in cache_controller,Low
9479,pipeline_controller,error,5,5,2,4,Buffer overflow detected in pipeline_controller,Medium
9480,memory_controller,fatal,10,10,3,5,Buffer overflow detected in memory_controller,High
9481,cache_controller,warning,0,3,0,2,Protocol violation detected in cache_controller,Low
9482,branch_predictor,fatal,0,9,4,4,Pipeline hazard detected in branch_predictor,Low
9483,cache_controller,warning,9,10,1,4,Cache coherency violation in cache_controller,Low
9484,branch_predictor,fatal,14,3,2,1,Assertion failure detected in branch_predictor,High
9485,uart,error,2,5,0,5,Assertion failure detected in uart,Low
9486,uart,error,15,7,0,5,Assertion failure detected in uart,Medium
9487,branch_predictor,fatal,9,4,4,4,Protocol violation detected in branch_predictor,High
9488,interrupt_controller,warning,9,5,5,5,Protocol violation detected in interrupt_controller,Low
9489,cache_controller,error,6,2,1,3,Pipeline hazard detected in cache_controller,Medium
9490,pipeline_controller,warning,7,5,2,3,Pipeline hazard detected in pipeline_controller,Low
9491,cache_controller,error,13,10,3,4,Invalid memory access violation in cache_controller,Medium
9492,dram_interface,error,2,10,0,2,Branch misprediction detected in dram_interface,Low
9493,alu,error,12,2,4,3,Cache coherency violation in alu,Medium
9494,pipeline_controller,warning,0,3,0,2,Protocol violation detected in pipeline_controller,Low
9495,cache_controller,error,14,1,4,5,Assertion failure detected in cache_controller,Medium
9496,cache_controller,warning,15,6,2,1,Assertion failure detected in cache_controller,Low
9497,pipeline_controller,warning,9,2,3,1,Cache coherency violation in pipeline_controller,Low
9498,dram_interface,error,9,1,3,5,Protocol violation detected in dram_interface,Medium
9499,dram_interface,warning,0,4,1,3,DMA transfer error in dram_interface,Low
9500,uart,error,14,9,4,3,Buffer overflow detected in uart,Medium
9501,pipeline_controller,error,9,7,4,5,DMA transfer error in pipeline_controller,Medium
9502,memory_controller,warning,0,2,4,2,Assertion failure detected in memory_controller,Low
9503,pcie,fatal,15,6,5,3,DMA transfer error in pcie,High
9504,dma,fatal,15,7,2,2,Pipeline hazard detected in dma,High
9505,memory_controller,error,6,4,5,3,DMA transfer error in memory_controller,Medium
9506,alu,fatal,13,5,1,5,Protocol violation detected in alu,High
9507,pcie,warning,0,7,4,1,Protocol violation detected in pcie,Low
9508,interrupt_controller,fatal,9,10,2,3,Cache coherency violation in interrupt_controller,High
9509,dram_interface,fatal,15,8,2,2,Cache coherency violation in dram_interface,High
9510,alu,error,5,3,4,5,Buffer overflow detected in alu,Medium
9511,pcie,error,9,5,4,1,Branch misprediction detected in pcie,Medium
9512,alu,fatal,7,3,0,2,Pipeline hazard detected in alu,Low
9513,uart,warning,1,10,2,5,Assertion failure detected in uart,Low
9514,memory_controller,fatal,2,4,4,3,Cache coherency violation in memory_controller,Low
9515,dma,warning,11,7,2,2,Protocol violation detected in dma,Low
9516,interrupt_controller,error,14,8,0,5,Buffer overflow detected in interrupt_controller,Medium
9517,dram_interface,warning,8,10,0,3,Protocol violation detected in dram_interface,Low
9518,branch_predictor,fatal,6,10,4,1,Buffer overflow detected in branch_predictor,Low
9519,alu,warning,12,8,3,2,Protocol violation detected in alu,Low
9520,uart,error,11,8,0,4,DMA transfer error in uart,Medium
9521,dram_interface,error,12,6,3,2,Invalid memory access violation in dram_interface,Medium
9522,dram_interface,fatal,12,1,2,2,Branch misprediction detected in dram_interface,High
9523,uart,warning,9,3,4,5,Branch misprediction detected in uart,Low
9524,cache_controller,fatal,4,9,5,5,Buffer overflow detected in cache_controller,Low
9525,interrupt_controller,error,12,6,4,4,Invalid memory access violation in interrupt_controller,Medium
9526,memory_controller,fatal,9,8,1,3,Protocol violation detected in memory_controller,High
9527,alu,fatal,3,1,4,5,Buffer overflow detected in alu,Low
9528,uart,warning,11,6,3,1,Assertion failure detected in uart,Low
9529,dma,error,15,6,0,4,Cache coherency violation in dma,Medium
9530,memory_controller,fatal,2,2,0,1,Buffer overflow detected in memory_controller,Low
9531,memory_controller,fatal,7,6,4,2,Invalid memory access violation in memory_controller,Low
9532,pipeline_controller,fatal,13,4,2,3,DMA transfer error in pipeline_controller,High
9533,dma,error,12,6,4,3,Assertion failure detected in dma,Medium
9534,cache_controller,warning,0,7,1,1,Protocol violation detected in cache_controller,Low
9535,uart,error,6,1,5,4,Buffer overflow detected in uart,Medium
9536,pcie,warning,2,10,5,3,Pipeline hazard detected in pcie,Low
9537,memory_controller,fatal,14,7,2,1,Cache coherency violation in memory_controller,High
9538,branch_predictor,fatal,0,3,5,4,Pipeline hazard detected in branch_predictor,Low
9539,branch_predictor,error,12,6,2,3,Branch misprediction detected in branch_predictor,Medium
9540,dma,fatal,12,8,0,4,Cache coherency violation in dma,High
9541,cache_controller,warning,4,8,5,1,Pipeline hazard detected in cache_controller,Low
9542,pipeline_controller,error,9,5,3,5,Assertion failure detected in pipeline_controller,Medium
9543,pcie,error,5,8,4,5,DMA transfer error in pcie,Medium
9544,branch_predictor,error,6,7,4,4,Invalid memory access violation in branch_predictor,Medium
9545,pipeline_controller,warning,1,10,3,5,Invalid memory access violation in pipeline_controller,Low
9546,uart,error,3,2,5,5,Assertion failure detected in uart,Low
9547,dram_interface,warning,14,9,4,5,DMA transfer error in dram_interface,Low
9548,dram_interface,fatal,5,2,0,1,Protocol violation detected in dram_interface,Low
9549,dma,error,0,4,2,4,Assertion failure detected in dma,Low
9550,uart,error,5,10,5,5,DMA transfer error in uart,Medium
9551,memory_controller,warning,0,9,2,2,Pipeline hazard detected in memory_controller,Low
